address,distributed_amount
0x5b31cad4ac4e14b08d2ef4ec4fa0710b46fc638d,5.04
0x5c66bacfe6506b8f4c8fe0a16f062000b1c3191c,5.04
0x5d36934ab140903cb65ba8d62fc8c749748a91a3,5.04
0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77,5.04
0x5ff89e505d3d8dd1751d31d8cc04c81cd1533083,5.04
0x61d1a384e8a562ef483cba01a1c7bf00dd8b0ff9,5.04
0x61e2ee7d23446b5263d735f2ad58d97904676720,5.04
0x62d5a89fabd1b6eea0c62e3f4118ff62adcdfd23,5.04
0x6395c49b54105600a96e01b67d0aa58c2dae566d,5.04
0x63be6a4ebabc460ae8aa16174cf56e61aaa01467,5.04
0x646df6662d8e6606c49d2a60233ab648f062b367,5.04
0x64a302b702951c8106d4b4d3033c75d0bed3b138,5.04
0x651486e2895db025632529cb463b388ae73ede52,5.04
0x652c2ecf7ee7c2a1a635d83bbf456ef0dbae1cde,5.04
0x664dfc64076c96582029a4e127e20ffe52631364,5.04
0x69b51fd0dd37fb7cc71b8b434e209f4adcbbb5c4,5.04
0x6a7d540083b3a6664fd8e130db14c7cec1b362ff,5.04
0x6c562645f61494860e5dee6ebf690a87751df66e,5.04
0x6ca2c4ba3af305b9e68913a5b09b7b40d1f78870,5.04
0x6f9b7d09530753ff1340db1a0941337acfbfba32,5.04
0x70e91068cf1d2baa76b779dda50fbc1399f35b10,5.04
0x72569e4d063e977530fe2236c57895dff9de5e43,5.04
0x7276e204ecfa487a1fa45e79d789c90f44131543,5.04
0x730a45a50950260b4c8285a6590a1669e912194f,5.04
0x73d17b6eb5f0d88113d83d788d2b5a35ec5b1660,5.04
0x7467bf529bebacc5e92284a8f6d3c697ecd3215b,5.04
0x74e3591425325a35e41e0e230d7d8686c7912ab4,5.04
0x768f2a7ccdfde9ebdfd5cea8b635dd590cb3a3f1,5.04
0x78aab81e14287805aed639c204b2dbef871cbd07,5.04
0x78f37467b22c338176e241a2cdca6cdc5ee90c39,5.04
0x7a164f6dade07bcac283391d75e12c0aeb20b65d,5.04
0x7a1942e56dfcc5b94dbc72e1240a43f0793bf2ef,5.04
0x7a44d2259a1acf80680589ce6a3175b38e33226e,5.04
0x7bda1b59374a010b57c6266e4ca31b51747da6c8,5.04
0x7c8d46600bfcf0c0e90206ff253d3eba746a0e83,5.04
0x7cb1a6efda5da65f174cc2d77f0d6121c8e94624,5.04
0x80a608fa44381d589fac3e1998ac4eb6bbdd88cd,5.04
0x80f782d1d3727b5d283640885100b130916c51bd,5.04
0x835b8229a554f51cf94f7f62c202f411ba13c8d6,5.04
0x856e1c202c4c99a8e9b77fbb52f796bf8f0ae62e,5.04
0x863a865eec3a80e32009693629d4922a9439641a,5.04
0x8adee2623ac5133ee147c6ac3684a4086a590485,5.04
0x8c749a9ab38fe0302b7ba541c4ee094a3663d4a8,5.04
0x8d6b49fed75b4a47ec54d883080afb78abed504b,5.04
0x8d7a48cea03bc59bd47fec49f3eb4ad2fe2a7f68,5.04
0x8fd2fd46df0159d013a336d8a8dde6a1167bf376,5.04
0x91a03b7fb3ea609b53a9ee028ad4306337c9f6f8,5.04
0x94aad0ad204251535f0f1374c12a790d3a0375d5,5.04
0x96572b9846d9732611a12d3ab8c5c4167a9ef136,5.04
0x969797762a4b2fa8f22f2302dc07b17a1473e9dc,5.04
0x97281e0c6c44f19d39b28170885959fcd88a2785,5.04
0x981faae407218664ab2d7af8fad0ce7e25232d8d,5.04
0x98715b165c59164f2071ec4cf11a91c69484877f,5.04
0x9879652a3f7847e68fc392fa79ba58257da3904d,5.04
0x999553c0f30bcf03035ce9cad944ad65024b2ff7,5.04
0x99eb33756a2eaa32f5964a747722c4b59e6af351,5.04
0x9d25f1314ec91bc57fe69e2fd1c08a43e41f41aa,5.04
0x9dc7acbb6e1c555632f4b6b61ee6058aae69c8cf,5.04
0x9e68fcf9c47963262ed0840213d627bc792fac24,5.04
0x9fd186bfefd5d3462d592017e20212da59eef7e0,5.04
0xa06032f525d76839ce0770fef3599d3b3da3677d,5.04
0xa0914c206be51449374b6206fa4b06c74548d2fe,5.04
0xa0fe41be1323bdc295f65575decb37f15a99c29d,5.04
0xa196b70cc60f8b5f55aee72f7f2a55aadb9bad4a,5.04
0xa2c2152f38a914f5c52dc256b35c0f30aa1b0720,5.04
0xa2f4ab55f2ccd0bc87f31fb8c2134ece6274cc3f,5.04
0xa3d90bab8853a81cfca0e561e7e974d9c03ccee2,5.04
0xa42205395e0c51b3514a7ada4b439653d93930e7,5.04
0xa5c84525194276c430ab157e341a0dcbb61167eb,5.04
0xa5d88a03a137ff2c30281fec5b5cdec50eadcbef,5.04
0xa6e9c7925e0ad7cb8656fa3b7559403f8f9e8d92,5.04
0xa746ef01426ccd7a5a8d7efe6e57fd88e277f8cf,5.04
0xa865a481efbf111afd6a4cf6d9736bd2d1cc83f9,5.04
0xa86e3b2062a433783d63fd8e9284425e2f4b480a,5.04
0xa8d7b03f69ed4b26de7f81e4be16c79a20df6606,5.04
0xa95a788092d8ab344158eb74a38452a1094b8b3f,5.04
0xaa48741ec38f1c18679387d1bb944d3d6c8173b4,5.04
0xaabd0469912eae7e71f8c58583cfb792308586d2,5.04
0xac65aefdce9a5306044f6e491fde2c4d11b18c1d,5.04
0xae26e52d785fcd3a7dab7237c00dcc69d1ff759c,5.04
0xafa5dfeb5b3b16840a92d5fec1f5ece29128696f,5.04
0xafea77d1fdc54999a385d8a9dd997f08d25347b6,5.04
0xb10ea059feac5dfe1d940f63dbe4bec27b338cd5,5.04
0xb14be0a9f67ef3e8bbf44cfc516ad17d186b3aa2,5.04
0xb2b3cb13dd21eb057ebcbc659828b45be54b8e7d,5.04
0xb462521ead6822caacec001daac0978d057dd611,5.04
0xb5ef5a8b126dfbf3d2ee7a805ebb1e46924eaefa,5.04
0xb6526afd413e8a403339859c86617612ea6ca0ad,5.04
0xb6ab2c186aa1ae4d75878584f598b17af545665f,5.04
0xb8b7fbd673700f46215d2bf60baf20621b4412f4,5.04
0xb970c89c27380363626d44f84e2844617e9ff969,5.04
0xbaf3f8e7797003be711b86a871fa70603601d9d8,5.04
0xbd4dca040eb953460c8f3b00c4d5e4a0bd86b8e3,5.04
0xbdc0a3c0e7b37efd6fd0a990534c796f0d29cd2c,5.04
0xbf387d0187d370a464c039285d423bab19b361ee,5.04
0xc0c210b4383a17e4a4b19f3c5b22cd86e4a61df3,5.04
0xc23fbc608b972e6b5ac8166f8b64bdf56ce8da77,5.04
0xc43fdef45906f246b7c46e5e07cf71069bafc8dd,5.04
0xc46c54553fbbe3926427e73b98708bfb0409721b,5.04
0xc51e4f7ada44ca984cbbbaf035b8c2f4672b751d,5.04
0xc766187bc0c3354fcc402c06e31df7f5f8949eba,5.04
0xc94427a9d56b57ff7d88f3aafe3801ff9c1a3268,5.04
0xc9baad84e4d43c42bedc891a3301f435c739595c,5.04
0xca7041a969b35ee0291f3e24af7a8d9c581a9ec2,5.04
0xcb89bb708293caf2a0f8f9c30c527baf95a19136,5.04
0xcbe60e99cfdca8046cf54197709bf2ff0f7d3983,5.04
0xccb6eea4859a14547c7e1d88080f7b53f25b3553,5.04
0xccbd57c618fbe195268523df6781fe120b621f97,5.04
0xcdd982e3dc9989fc40868ba6b209bb37d2a92220,5.04
0xcf4915e524d923c34393ce556c75e9e055253bb8,5.04
0xd23df138e3c7a74b2832f5ecc1ed9eea6c04c80f,5.04
0xd2433d44042be92d8535f69ac87d0ac405db4ac2,5.04
0xd3021ce72bc9464bbd3a3347c3782c667dc08661,5.04
0xd3449981c2dbf11b3b1e48ea6ac1e60c41880c6d,5.04
0xd409c9a784b7ec2281c4855b5cd6907110b25ce7,5.04
0xd4885f1490ce5ff4820591ae241d94cc803c9bce,5.04
0xd76ff76ac8019c99237bde08d7c39dab5481bed2,5.04
0xd7e7bca98ab9fb25e17ad73429e89a40b55708be,5.04
0xd8d4c9a7012b1cb8f0f164976c4c2bb35bc13f8f,5.04
0xd8d4fc70fc4cc18ff7128107970d1228e84339af,5.04
0xd9cac4cbc577cb2703d3ea1818ee7f6b73de0e93,5.04
0xd9e618d0d5931ecc8775e0a7e922bb6c1ad686ee,5.04
0xdbcdc9f286fad6fc7d2a9543a18ed51378fa0520,5.04
0xdc93fe5630fb378bd6bf40c0ecacf6f5869107ad,5.04
0xdea212d37b4b5a2a8464a2dbb8e6d5ae6dc22e2a,5.04
0xdf2464a9ed39b2951efaf71b19fbe866e2954592,5.04
0xdfd8aa5c3557ca7f89d406adcd5d1f6cc8992d76,5.04
0xe7cb08374b6c901af07247d6ebb66968a0cede4f,5.04
0xe86535081c91bc945dbeae892e359627d2347eed,5.04
0xea8edabdba21f16db0f49ea3183e4c1b173b6fdc,5.04
0xeb8fcd7c8a2e8994038c7455439790f20eaa76ed,5.04
0xec7fd5c2e04332d8b7467d01ff7d72cdbc9fceae,5.04
0xed7fbb3e317d3ef5f29cdc24fecad98b719bfb5a,5.04
0xeeabbd476233905f7ecc5df5611156aebac15bb1,5.04
0xf045e5eefefad8db8637850e3fc3b3e95628cd5a,5.04
0xf0beb234686c270d8f29bc95b47606ddd78a7072,5.04
0xf1cb722787bc4dc958cdf4e05b398eedb5109e21,5.04
0xf22e3a8ccf8ad53c78ccf8963d32b3d87e120309,5.04
0xf40b21a6b43210554294d9143f517e229a1d1467,5.04
0xf4b00e4b4bba9f2ffcd09e65bfa57297d0d18e27,5.04
0xf4cf667ee163b91e7fc79bac39b43aa5eed6acdc,5.04
0xf7b10d603907658f690da534e9b7dbc4dab3e2d6,5.04
0xf7e9b544bb290dfae7b07feffc7adfa6010ba01f,5.04
0xf800cc35d295fc88a57537d7e28a19c83c335cad,5.04
0xf9c58135a08eb53cc24784840ecc6ad22c6ddcc7,5.04
0xff2779e68e24b725c625f514acb36736a23391e8,5.04
0xffe1f6eade3aa131516397b14266b0c412d96a8d,5.04
0x45d667897bb570520aef2ba30b6cf08159f8cf5a,5.03
0x589dafb48135eeb202353e19737ca8280b0a5bc4,5.03
0xd7e4da93c2faca586ebf749858dc56b185ef5df5,5.03
0xf56cf876e6fc202c45adb02044d7afc65e770f3d,5.03
0xf7825951bff0f6b8372bf52bf544b8ceda3ca3db,5.03
0x3240c7c0d78f52b3d48cdbd5eab59158b3843d18,5.02
0x434ec382b23fec50266de810351468290df8bc16,5.02
0x4a03c2a9f3a11b1fc154c8bc9b825e0ff503b028,5.02
0x76054d7d8112dd85e8a206f7bcb49af8b75caa24,5.02
0x8c9613d39d7458ad0fa56add07782f1b8db3f2fd,5.02
0xe5252fe49579cd081c8bf1b8e8de5040549e827b,5.02
0x20288c00bff0a616a1ec9e7d351948f1ef77b974,5.01
0x6cb596c5b8f09b4bd1c534fbfb9389d1b5cb6986,5.01
0x9af60ae54b9fda0e31158547379910f1464aee0a,5.01
0x9eeb223d7522c4ad808da462368842adfdedff5c,5.01
0xa7761b5e28627e94b45283bee1dfb77828553199,5.01
0xbc9abd9857250d664f5d8963115f21a46156b862,5.00
0xbea5120ee5d5752b060bb77a6223d1b349f83daf,5.00
0xe2af13e1861bf877db2f6107b5125fcb7e32ff37,5.00
0xe52cc45a6eca6262a5010afd67d2be0d6e0479ed,5.00
0xbea9281172a12c5b4b43f0e6d25a87cda317cf35,4.99
0xd0ce021bceff33ca74c7b26a108fbbef75bc060d,4.99
0xfb889b8a33b1a5e0c46c279b6848ffefe2ba75c7,4.99
0x007ed64ac2fe49e1bcb932151e72de0ca813ecf8,4.98
0x2ac67a67dd3c60c817c1390494ba887b6973c0c5,4.98
0x37edd9be5fdf709f8a196e580d9966743df502f3,4.98
0x4726af694281bb7e7ae609efd5c34ba73061044d,4.98
0x5d16cc9cd82a6b3a0eb3b79ea15b4d312161e593,4.98
0x95abc66d3d9b90b903e8053340b27e2c4286f9cd,4.98
0xbf2b1fdadd17865c8f790ab250598ef06641625f,4.98
0x116c8340081b98cbcc03955b9fe338113b0326f5,4.97
0x352a3666b27bb09aca7b4a71ed624429b7549551,4.97
0x996f7c241007dceea584ae035a45cb6b98e8974c,4.97
0xb63cf26c01ed1f91050441d1e1226631d5c3a868,4.97
0x177eaf58fda1652f53b72f862bb3d495c2f2101e,4.96
0x2bc3c89152267ec87485e574f1157d1c729329a4,4.96
0xad64fd9db7aa94d0d5683ea2632f48239624cede,4.96
0x1bf772b91ed74eeef57280bd6ac5fef899a23529,4.95
0x3e19547a6c3260f92f9d028bb2d1bf2ec551e4b2,4.95
0x8acd086eb623f94007d7f9cc83edd0c4de3328c0,4.95
0xa98923114971d27ab3d2d8104646d2036f8b8944,4.95
0xcba2902f15931691caccc8b4e3ec06e1f79ccdf7,4.95
0x1d11ceda40fc5a552cd53e1249f395d29fefe7d2,4.94
0x672f4ed72526c6ec15aac6277873822b0041ca2c,4.94
0x886969be23b1a38008021c418aae5df8b0efeab9,4.94
0xa449bbd1bb436e7c9b434431ea6738939345b7a1,4.94
0xe1a66349a7838a4ec084d68c7fc810de3535a7b7,4.94
0xee20758cf2f09824768f3946a189c381b44cf499,4.94
0x2fc1953d6ceea905dea1b31d112f04069d7d6318,4.93
0x3fcb6e51f0402db0e3877eaca758362795fcd458,4.93
0x5c4efd30d7fc6aa67c37a414e031ee46b72a4ed0,4.93
0x68096a4a52f7cf043f285abf908d6eb7ff955928,4.93
0xbcbccf9ac589d66c126b7d817cd07ae94142b4f7,4.93
0xc6312b7d6e5a013237ec790d84e6436dcc5f081b,4.93
0xe7a2e3c4e89e454606409c40d6c63dc5e2addcbd,4.93
0x03eeb067afb6a0b776b5c1c8e65b0d254e178ca8,4.92
0x2be9443cf1c01ca91fd6761a4979df44a60d9cac,4.92
0x483fa01ae2a3547f851ac80175edddde33076634,4.92
0xa6169a595b94a78018a7065f631126c4957d931a,4.92
0xa84842f23737367274b6949e61f0ba8f3239b0bf,4.92
0xb2fe28989248e6cce4bcf256fe3c47369ebe116e,4.92
0xde9d8e357477fa1f5f5d53d08d503c17cb6c04ee,4.92
0xf7ba9dfb4059d9c8080b3a50952499cf2dd18c19,4.92
0x1a4cbe35e366a1458e4893405c6517fb160edcff,4.91
0x5393e9608b8cf0b66474a509e40eea73e692eac1,4.91
0x5849197ccab4b1ecb92b8db34da8fc7c2c8e6ecf,4.91
0x5d9642cc74c06eaedb3853f942629d8fdb155e04,4.91
0x9ce41613e16c65412ecf993698b2b91608ae0255,4.91
0xbb55244106d3d1125dcb10df04fac47c96dd6f43,4.91
0x004ad68eac8b488e7ea589f0bd2c72dd833c8ff2,4.90
0x007719de6639f26e9cd52b13a1df452a8a307a7a,4.90
0x00ac60244df04dfc07146f037d14f93320af57c9,4.90
0x00ebca6a38239d72e74bce4843c792cf2b98efb0,4.90
0x00fbbddcbcc49f70609d9c2fb122f950e5aca2b0,4.90
0x0147e6985e7a4ea396e096256c98221e6b93b27a,4.90
0x01ad25b5c4cd1361c214c7107482518c923bf4c7,4.90
0x021b3cb12487b397dd12712f655163b28c343a97,4.90
0x0255dfec14306dc95963ff00a47c6cb8daede5ef,4.90
0x02aa0ded0a0a53f6cffa3dbaf0fad2046a4637d7,4.90
0x02e3c902059fbe45b310a44f2eec1e66dcd459ec,4.90
0x02e476172287faf2fc42195aea85d72340ed1846,4.90
0x0304e6059c783a086736b45c05b55f7fd4dffcec,4.90
0x04ba4ab15d91584c9bd8e927e96e8799fd51f640,4.90
0x05282694311b7d38c57ccb16364dca7231d2556f,4.90
0x07450d8a91fd442642a6325359cf8df8f24f75e9,4.90
0x07555b00a85b7a6470f29136b6cf437a56e154da,4.90
0x07935336a2b85d1699f9241192710e0cbfa47f11,4.90
0x0956c19913d8e6514e55d7151b2d7d10ea45e1a7,4.90
0x09a0964f8d76c161a25b8ee39ff04a5bfc6ca72f,4.90
0x0ade8f52690d13297886e85dfdca77d8fa256211,4.90
0x0b0aaae0cfc014925ae9a9f76cc8acc2f3e9b892,4.90
0x0d05b9f9ed0b149d91d91ce7ba89df11e9abb53f,4.90
0x0d8775f648430679a709e98d2b0cb6250d2887ef,4.90
0x10d4dad975556152051d6bef33b1f406b710dd62,4.90
0x123c35963f578441ed9006a1278e490bff7c580b,4.90
0x125e5d0a2bffe298c7100d7b21a8b9e6fe94fef5,4.90
0x126c818fabf05152baff9df6f0477af93d19b7b1,4.90
0x12769b0acebfd5aa9311fecc3e275ee8eb005349,4.90
0x128621bc55db0b3742aea12d12ade78a5b2dea37,4.90
0x138e49563971d6726b0e892542fb7e3b16d8406f,4.90
0x138fafe14937174543673eeb91e11dd422a4b51c,4.90
0x139aff9e81cde7a0fd9e200a5ff6ea1fc39f298f,4.90
0x1448c03e73b0f796652c0e5e3620f27779880acd,4.90
0x144f3ffb74a8f697040cb6f80df9a50b52df5edf,4.90
0x145b5d6c5b12c5bb997301d9706e7faaf3e4feaf,4.90
0x14f019efc8cc1161b02c9baf827e91b73921efcb,4.90
0x15dbf5647c1480a6796fd8616beb0e2e6b848bb1,4.90
0x164767126f2570a427e3c2f34da27003f8394a40,4.90
0x169381506870283cbabc52034e4ecc123f3fad02,4.90
0x17b5ade05aba296641535af7e218056b88a5a0d3,4.90
0x17c234eb6c69f1fe51e7da420dd4616b2b1baab2,4.90
0x17cd842443e6e1b51e9e2288b17f3322d5135a94,4.90
0x195486f44346a01120a7cf99425669f6e7fbefc4,4.90
0x19676d8cd90554a4f2c504ceb2b5fe3b03347e19,4.90
0x196d89130a4b0c52b201e71c71344790592c7edc,4.90
0x1aea23132af034e09e9ffa9fa54671dbadc409ea,4.90
0x1b0b9f9198e13d0552663213e2f6ee5fdb89d8b5,4.90
0x1b390880773a9e050ad483686437da832f322830,4.90
0x1bcf6724b9ca12724ab285cb597f6993f47b95f1,4.90
0x1bf10a4b1bdfa5a6d82097a439e186828737ad57,4.90
0x1c5fb96f3bc590964e579a6feea97fb41d0653da,4.90
0x1cb41e63c8a901ea941976f449a0101017582eb2,4.90
0x1cb4b4eef7fef8006d8b25ed4115cc946e66e7fb,4.90
0x1ce4c8a1195ca66c96afb580821290d2cfa454a5,4.90
0x1d30050239601da8c1a55795b75dd7bc893486d2,4.90
0x1da0a0e3bb2ff0391d0398647f848c619ba47e0c,4.90
0x1dde2be0fe12cd4a85271c4b4b4e920e3358b213,4.90
0x1e458672254e4684568c76450d0daa58d0100c7a,4.90
0x1f25d310b65bd90279b50038b50b013b822a001e,4.90
0x1f4575d2c29cfab741f516001dcf80aba3d17f37,4.90
0x1fdf047bf7a114b37e7936d01e9cad754ad18803,4.90
0x20105be0c583bbeb26617dc9d27d1b4b0c397147,4.90
0x202657d54f93a7ab20116d5671dd9dea04728ee9,4.90
0x2063b8c35a802262b40e64fb02434762bbede7ec,4.90
0x208c9acf6bfa8793ff4060080cdc71412016f0b0,4.90
0x20dadf8ccd2db96cedc379ce859a6e70acd52486,4.90
0x20f03eba70af3e90ae9d4dd540d03e8aea9b6580,4.90
0x23acea9b991a6aa18f3c17361b3ff663d39346e7,4.90
0x240b7c11cb32772f607e6698dbacb050e5220fdc,4.90
0x2529c339f82513679a51913c16c7dfc65deb4bda,4.90
0x2564623d175fea8226e777f9aade8a7467d03681,4.90
0x25f0adfa6920b9cef84f4fb4bc022173e8617923,4.90
0x26087697e188a2bc8bc83b813875c7520aab5dad,4.90
0x260c25f991171850f4c589eb9d8af11568d20c30,4.90
0x260e66c288e5861b48ce6c46903e4e920a0e3625,4.90
0x271e6eade90ba92ad3d8e929b8e0287510d85545,4.90
0x271eae1ef964405dfc2bfe96cb71d0d1f067e40b,4.90
0x2723d0dd7125d1a5892eed5eb040130407fe6d9d,4.90
0x2775fb7e8ac8a3ab06c9bf324c5f2c568d3768df,4.90
0x27a2fb59d2d8c71ad275596e1d0280eacc1e7686,4.90
0x27c3cac0ec4f8014c21bbbbe05d145689e68c335,4.90
0x27f64f9a854ed755e42ece11d0315dff5f7aeaf4,4.90
0x28c7b741231f4e585c7bae4acb1ec561cb7d33a6,4.90
0x2a032819bbf5a91be97f3e678056ee4f4eb6c525,4.90
0x2a43316f8e3723cf122a13d4b0ba151145cdd5e0,4.90
0x2a59cdd693267fcc3b517346c3c520e1d50f28eb,4.90
0x2a870e8a790581842ca53b7cf2d10b48396d5a64,4.90
0x2a97197f917085e5ae7b5053609c6d037690b6c8,4.90
0x2af7f9325b0cde02799b929ad35060a41555d039,4.90
0x2b68068052bc75bbae40e0b6b15e2d0e34dcf1e9,4.90
0x2b92d12d8cc0b9af862451393925092c6c21a611,4.90
0x2b981863a0fbf4e07c8508623de8bd6d4b28419c,4.90
0x2bf2505aa1d7394b86ae404c53c46e7623c0fb29,4.90
0x2c124257f6b8a7f413bd958d30b2e97b35123150,4.90
0x2c69c4ffc64308d27e9f9c56230abbcb25b12939,4.90
0x2c82557d22e480d168a6642ffa0f91218281a80e,4.90
0x2d11763b4999fb3b61ca8d19c8c77a743079f7bd,4.90
0x2e6efd2ff9e3b048be6300d2ae6d0f36f7116f36,4.90
0x2e945d6324e9d19ddc573f9c578ef2015db7dafb,4.90
0x2f25d92ee9cd8cc7bb4ff99aa0fb0034cc62b6e1,4.90
0x2f2bb6bd3180d741bc2e734bc2d5d5930adc8013,4.90
0x2f68024f26d01e620baebfc4578450c4bc75e078,4.90
0x2fc7e012576656227554432e3c0b7bb00bb20302,4.90
0x3076629fd59e95591f79a44ad610ae49c9539e15,4.90
0x30d53ed0c22ecfb83ad78e7b977672a078dcf882,4.90
0x3119577eda1e6f21acbe55dc75a318a16b30136b,4.90
0x321a887ef7e376295ed12f747b9862a90e4ed7f5,4.90
0x321e915dc3fa9823c23086e256def02315110544,4.90
0x3273f84507da2478aadf6e087703b877284f36f2,4.90
0x32e2f7a70b3e6c73ba0102a215176d089a8d4c07,4.90
0x337d7c8f83019037ae685f691cb45525b2bfe1cb,4.90
0x338b83331df2d3d1bcc7faa7c3d0d9a229aad938,4.90
0x33bc9c41fe600e8e122d51e2449951c404dddccf,4.90
0x34281871880ef120dd025914373eb3326b25a6a9,4.90
0x342bceedd4b0c1d7ababe5a4554b2acd3c11db37,4.90
0x34ca6103d7cc09a55f43d426363ed1b303775ed2,4.90
0x355d599405c853d1be6f1ff027967879d69acafb,4.90
0x36b9fe8115a6362edf96fc909f927aa98aebea55,4.90
0x36c5d0fb5e11e662ffceb6515f5b0ffff99884c9,4.90
0x3700cb2a3786b74c9b259d32354856ff2c57f85e,4.90
0x37441ff06792b2e6c0a7992c3825df6cce773f0f,4.90
0x37ca2b1954a2693036dd2fd97c70af46176d63df,4.90
0x38826363e0c800c46fc691389de7f861a806b27b,4.90
0x391ebbaf005b122bde4f8289c1f1b1eccbe319fe,4.90
0x3aa48ed9be58228cbcf447aa197333831478ce7f,4.90
0x3aa7dcf2b69a504ae8500de13c84264a4c706ad2,4.90
0x3ac110ba829461a8a383392485dd992a6127d625,4.90
0x3ac99e0978c0db416edf701ed9933636da558f16,4.90
0x3af7e40cb865376b61a9a8765f37f16f69f8b184,4.90
0x3b6f866f178f8a5f2bdab04c0a12c1e0f58d9cb2,4.90
0x3bd67578f5bec9152cb5c856424ecff3e3b60290,4.90
0x3d0f8d4802e40f290ba2404273d1a7b052af61ff,4.90
0x3d4cbb6b401b27154ed63bffc419010fd13b5787,4.90
0x3d60dbf9770efe546b2479c4a737516774df5097,4.90
0x3e6e5a7b9d13c1a7bf025ff410a6731cf59459c1,4.90
0x3ee0b283679db07da98042fb00da6fd61beae680,4.90
0x3f3033051f6f9d660c049b4e7d8ccc7dd6550b0d,4.90
0x3f57cbd8527b779204cd04a3a73f4751e81ba9df,4.90
0x3fa38a6a32827c0a7e9a30ee2bbbe5b6c83b8772,4.90
0x409f431d457d14591e0ea38e40521442a86fe530,4.90
0x4118a5ac3ad0ccd9a0a901a054340b2ee0a00948,4.90
0x416cd4e5acd406915a0caf23055fd98534eacb75,4.90
0x417beec8a935207cb7a87fe929266b16aab951a7,4.90
0x42a82d16ac6d69c0ccf5def8b52f8c21d1894c59,4.90
0x44083dbeaa3456e41f904ecb9046390d9c610231,4.90
0x44129fc0d10bd9a26d3bfff737e27f4b6aacdf43,4.90
0x44a6b9064d3abea1954aa1acd3d155b5c34e92f0,4.90
0x458449d42d368790e2a1bf8d90c444c3c25476bb,4.90
0x45ba201f6f180df5ff1ee99563ad7cbb380b4894,4.90
0x465a8228594a8437014b092f65e925bc0473e6fd,4.90
0x4696cdba928224834f22bc3f989d13a32d3018ac,4.90
0x46cf94d866b4e800f9a4b1b8a90ccec84e31118b,4.90
0x4728b493db7db3b3273189747c45c8ab4a931b93,4.90
0x47bf577a705ab03596d50a81ffb07bdfbb72c8aa,4.90
0x47e1140a3d2f89bba8bed6fc5b43c4f00bc528f0,4.90
0x47ee8c659a294cfa2a7f229a34af1d9e7b41574d,4.90
0x485803ba914a55e416694e525f0073f0c2ba7ef2,4.90
0x4874eb208d3dc52ab25f902d2088d254504b41bf,4.90
0x48c2decb83d65817bdd7d44c3f22652ca4c2c0a3,4.90
0x4971c6c648bd33dc087098b7850ba3487942c65a,4.90
0x4a270c9801d85f6a560ea9a14779fa1a8e8e306f,4.90
0x4a994537c15a88f0dcf04035ce3a361f27f8f7e0,4.90
0x4b10fd115d325720303f2736f0b5a40659622620,4.90
0x4b67efe00d75bd98dd7986b3f1fed608510aabbf,4.90
0x4b926ffd6b4fb438087204c5f3923440291a7abd,4.90
0x4bcdbebbf5253850d8ffc3137d2475670e09732a,4.90
0x4caf4b169075c1ca6cc2619dbdda61e57e28eabc,4.90
0x4cc993e89c4ee747313ae761f24ba2f903560ef5,4.90
0x4cfe847444acb0d831c06441ad20a50fd28baf71,4.90
0x4d10dc5f9175b742c4a59d46ad8e036a56af0c83,4.90
0x4d8ce8425ea069259a991c6b2477d37436187339,4.90
0x4e289f32f0e22f0b7e896f52d5ef93b42a50ecc9,4.90
0x4ffd92e3e26ace3150fd9aa566b36851a5087110,4.90
0x5079d1a962d216173485d17eed54871bbc35ce7d,4.90
0x507eda48b91280756b44ee6f944e5dc6b6dce62e,4.90
0x50b2966c29ba780712ec5a8b0b862349b97d9b45,4.90
0x50ce537ddd25763d7c914262c1794f6bd900c902,4.90
0x510144e26cb4bcd323e1191208db0a906958f696,4.90
0x512a1a451b356fcc774a597a1648d0922bd188a9,4.90
0x5132cb44d229cb5effaadc4aaab30e4e07180d37,4.90
0x51ab3125ae8dd60ce7693c25a6c77b06cec75448,4.90
0x523991d6c60fb30167122396aa14be0f3de5769b,4.90
0x53ef158a626ce7b55c83a3bdf80be8c71a0918df,4.90
0x54730fc41d0f435967b207fc23a8830380fc3a75,4.90
0x553d30553f8bd34dc9ad7bad62812f73d3f63fff,4.90
0x555bcb45902555bd1e1fb36ee811f7c8990c6e7b,4.90
0x5619769fe9b47c3bac582301f3ea398b238772ef,4.90
0x569c4f4203b9eaacc4728c10f23ba32681a62c30,4.90
0x585020d9c6b56874b78979f29d84e082d34f0b2a,4.90
0x59dbf9ef020a17a76a383dd77b5fbc4359afa757,4.90
0x5a09b3459076acf7d5ab53ee65992ef6430fda3f,4.90
0x5a49946423f828fe8da09a937201d80ad3e04b7a,4.90
0x5a5113763291091a95de05fceba2fbb940b64824,4.90
0x5a8833bdb695f0eff358f8c6be0b88330f40e80c,4.90
0x5b93df01d0662499a86994d4145d064342bd1d6e,4.90
0x5d5961e830b7445d24e5c037fb4bd0f94ceb48c7,4.90
0x5dd0eb7b28da436ed9439d9286472988c4c0ee83,4.90
0x5e0c7a120b0aeb2bbcb9287069e3cd8f7851aeb9,4.90
0x5e90cd1e6c48d4325fedb57ade578c707446c2a5,4.90
0x5e9daa0595faebbc926ff5e0b0d2d5211aae0199,4.90
0x5f37ca17452d525506b3bffd5f8c8eda6210ce86,4.90
0x5f381d18aba14bcf4351b87eb8cd5d39808dd01d,4.90
